body,x,y,z,conf,syn_id
18739,28007,37088,35384,0.901,155620555528105319
18739,28067,37065,35353,0.922,155484216038026659
18739,28260,37116,35357,0.88,155501808331026020
18739,28301,37106,35381,0.888,155607361426321037
18739,30153,39205,35370,0.96,155558987316622793
18739,30106,39312,35376,0.975,155585375820084634
18739,31832,39632,35510,0.811,156174714723662936
18739,30530,36917,35520,0.902,156218689495004994
18739,30486,37011,35567,0.952,156425397878159126
18739,34610,37137,35644,0.974,156764047723759410
18739,34556,37190,35594,0.962,156544145509353212
18739,31553,38223,35630,0.953,156702477350107969
18739,30539,36903,35659,0.964,156830017930688331
18739,30469,36951,35675,0.953,156900386775529221
18739,30494,37017,35659,0.977,156830018169763614
18739,34637,37038,35679,0.969,156917979144030029
18739,28873,37839,35686,0.912,156948767149420745
18739,31550,38112,35668,0.925,156869602884746046
18739,31532,38146,35650,0.939,156790438118849324
18739,34659,36915,35735,0.951,157164269490702179
18739,29059,37880,35714,0.97,157071912537715075
18739,29063,37997,35759,0.959,157269824876081543
18739,34577,36951,35790,0.969,157406162124310289
18739,29004,37923,35827,0.952,157568891883647308
18739,29071,37956,35789,0.969,157401766185431439
18739,29038,38314,35813,0.944,157507320052478318
18739,31488,38554,35825,0.963,157560097113930496
18739,29127,38218,35873,0.958,157771202641818055
18739,31670,38488,35861,0.948,157718426649918390
18739,30367,35042,35913,0.972,157947117841708703
18739,29091,38327,35929,0.955,158017493475029411
18739,31577,38454,35927,0.956,158008697648347993
18739,31568,38500,35987,0.97,158272580535483216
18739,31462,38668,35993,0.963,158298969166871270
18739,31626,37943,36073,0.933,158650811367324554
18739,31662,37968,36060,0.967,158593636815109038
18739,31679,38018,36064,0.773,158611229106011071
18739,29018,38280,36032,0.864,158470492167106906
18739,28994,38342,36091,0.97,158729977041285442
18739,31607,38560,36047,0.945,158536463451978615
18739,31444,38670,36036,0.871,158488085171043028
18739,31515,38720,36134,0.76,158919093833988891
18739,28956,38407,36162,0.97,159042238479888668
18739,29811,35368,36296,0.821,159631570339132531
18739,29813,35399,36347,0.95,159855870776210549
18739,28980,38635,36381,0.959,160005411143971124
18739,29835,35392,36423,0.979,160190122296374411
18739,29983,34991,36485,0.975,160462800339105055
18739,29877,35390,36516,0.963,160599140617712821
18739,29937,35100,36580,0.95,160880614986249457
18739,29857,35327,36562,0.973,160801450625103009
18739,29864,34916,36662,0.967,161241254414283944
18739,29840,35015,36652,0.978,161197274156790928
18739,28875,37687,36643,0.965,161157697341780171
18739,28870,37704,36773,0.948,161729443423875270
18739,28784,38603,36768,0.944,161707455076659312
18739,28778,37864,36836,0.978,162006520689619050
18739,28756,37946,36842,0.822,162032909140652116
18739,28769,37909,36876,0.969,162182442644435041
18739,29026,37271,36964,0.834,162569469399429474
18739,29040,37308,36988,0.964,162675022593290608
18739,29016,37341,36935,0.968,162441926197408088
18739,29110,37347,37028,0.977,162850944535523766
18739,29129,34264,37159,0.963,163427082162958793
18739,29088,34423,37167,0.937,163462266868494752
18739,29121,34287,37228,0.981,163730547420459457
18739,29079,34242,37266,0.963,163897673093509527
18739,29277,36461,38390,0.975,168841082025570909
18739,29407,36224,38686,0.959,170142903295832799
18739,29493,36276,38668,0.86,170063738567684917
18739,29438,36170,38729,0.922,170332019182564094
18739,30613,34858,39315,0.937,172909271686608789
19354,28044,30659,28019,0.955,123228929491234188
19354,28015,30726,28006,0.948,123171755027098991
19354,28063,30652,28093,0.981,123554384918375839
19354,28023,30864,28039,0.939,123316890851372407
19354,27865,31471,28093,0.97,123554386635943129
19354,27879,31565,28045,0.908,123343280600542439
19354,27924,31593,28050,0.96,123365270891818260
19354,27801,31637,28038,0.916,123312494425959577
19354,28074,30651,28151,0.977,123809471613922730
19354,28121,30656,28098,0.972,123576375159320025
19354,27884,31425,28111,0.969,123633551376674028
19354,27850,31469,28155,0.971,123827065515437258
19354,27687,32419,28130,0.934,123717116344953895
19354,27713,32446,28138,0.956,123752300773665857
19354,27758,32608,28144,0.946,123778689392471150
19354,28138,30617,28187,0.975,123967801217019370
19354,27972,31144,28174,0.974,123910627717573956
19354,28053,31137,28214,0.95,124086549563338133
19354,28038,31350,28209,0.984,124064559777475974
19354,27930,31394,28221,0.938,124117336427883802
19354,27731,32411,28166,0.975,123875446002576467
19354,27740,32655,28184,0.96,123954611351481436
19354,28192,30726,28235,0.951,124178907678141984
19354,28038,31223,28240,0.968,124200898952981894
19354,27872,31314,28245,0.971,124222889376378080
19354,27759,33302,28282,0.956,124385621266426991
19354,27739,33364,28285,0.971,124398815535983707
19354,27851,33448,28286,0.977,124403213758655691
19354,28278,30377,28334,0.956,124614313550835318
19354,28288,30340,28330,0.893,124596721287196288
19354,27736,32759,28309,0.956,124504367383473240
19354,27836,32931,28301,0.965,124469183372094652
19354,28369,30374,28393,0.96,124873798288699089
19354,27809,32947,28400,0.962,124904590010248353
19354,27836,33012,28372,0.94,124781444844252348
19354,27725,33574,28388,0.972,124851814767029325
19354,27811,33839,28370,0.974,124772650485574819
19354,27912,33811,28366,0.94,124755058240810248
19354,27910,33837,28380,0.955,124816630946491654
19354,27926,33798,28397,0.976,124891397655391510
19354,28414,30312,28467,0.972,125199253600497406
19354,27848,33601,28441,0.936,125084911288741064
19354,27796,33786,28449,0.954,125120096048802964
19354,28404,30345,28485,0.981,125278418506903284
19354,28103,34554,28815,0.958,126729782682480071
19354,28139,34557,28849,0.96,126879316270149099
19354,28225,35101,29101,0.956,127987625131798081
19354,28273,35159,29171,0.957,128295488509210225
19354,28219,35227,29136,0.973,128141557023927867
19354,28265,35388,29142,0.957,128167945640636009
19354,28311,35523,29174,0.981,128308683412106903
19354,28554,35772,29180,0.951,128335072213364618
19354,28821,36242,29128,0.971,128106374780448917
19354,28907,36405,29144,0.961,128176743866462443
19354,28818,36185,29217,0.957,128497800800399506
19354,28894,36228,29203,0.968,128436228239421662
19354,28629,35963,29334,0.968,129012371776630741
19354,28624,36097,29340,0.932,129038760336715728
19354,28914,36256,29354,0.954,129100333321318642
19354,28756,36018,29383,0.965,129227876171018324
19354,28725,36150,29458,0.967,129557729936175157
19354,28783,37093,29926,0.98,131616017680986223
19354,28835,37142,29922,0.978,131598425597702307
19354,28981,37224,29917,0.941,131576435537113397
19354,28716,37105,29955,0.965,131743561054973996
19354,28838,37133,30058,0.971,132196559904338086
19354,28986,37296,30048,0.977,132152579781062970
19354,29010,37274,30081,0.952,132297715269792082
19354,30058,37870,30140,0.835,132557201263850858
19354,30079,37949,30121,0.946,132473638545814911
19354,30116,37922,30177,0.97,132719929093813668
19354,30227,38188,30215,0.969,132887055419078163
19354,30400,38320,30413,0.973,133757868905100992
19354,28783,37149,30472,0.98,134017351193489519
19354,30461,38344,30518,0.963,134219663839098621
19354,30619,38432,30563,0.96,134417576116647835
19354,28721,37145,30653,0.978,134813397603610673
19354,30600,38525,30685,0.96,134954137986037640
19354,30684,38478,30710,0.962,135064089050249180
19354,30775,38499,30657,0.948,134830992629200951
19354,30793,38520,30673,0.974,134901361417418825
19354,30695,38588,30734,0.979,135169642397202407
19354,28291,36473,30924,0.895,136005266798833283
19354,28355,36510,30958,0.959,136154800457805507
19354,28303,36490,31041,0.964,136519838276284047
19354,31101,38655,31102,0.969,136788123653798269
19354,31140,38775,31166,0.968,137069598882167204
19354,31031,38700,31191,0.959,137179549887658295
19354,31160,38668,31182,0.976,137139967401949624
19354,31169,38776,31231,0.98,137355471907486145
19354,31049,38735,31238,0.961,137386258147080521
19354,31202,38744,31256,0.969,137465423003154914
19354,31845,38796,31935,0.946,140451696693247077
19354,32036,38966,31904,0.939,140315357607918884
19354,32088,38944,31912,0.841,140350541933870424
19354,32059,39035,31909,0.953,140337347985177915
19354,32014,39033,31917,0.941,140372532353072398
19354,31874,38816,31951,0.959,140522065479367810
19354,31795,38686,32012,0.957,140790346043915315
19354,31869,38674,32039,0.95,140909093274549373
19354,31880,38653,32095,0.947,141155383835131016
19354,31847,38665,32085,0.977,141111403395185767
19354,28284,36554,32132,0.967,141318107154116220
19354,28240,36588,32154,0.948,141414864248663632
19354,28228,36538,32226,0.941,141731523492605508
19354,28276,36603,32278,0.971,141960222047497844
19354,28301,36593,32476,0.972,142831035235724941
19354,33018,39040,32773,0.947,144137260181258490
19354,32805,38177,32891,0.948,144656227859726373
19354,32703,38356,32880,0.979,144607849723494335
19354,33060,39046,32866,0.975,144546278519374116
19354,30522,40270,32867,0.95,144550679132796730
19354,32819,38229,32930,0.98,144827751782711347
19354,30701,40217,32922,0.981,144792571579758573
19354,32757,38340,33021,0.962,145227974248005621
19354,30554,40298,32976,0.969,145030066261227354
19354,30580,40297,33022,0.954,145232376398641012
19354,32769,38301,33097,0.96,145562225701060609
19354,32938,38193,33210,0.96,146059204730323114
19354,32805,38311,33187,0.971,145958049908031525
19354,32982,38289,33199,0.968,146010826420027606
19354,33015,38284,33230,0.961,146147165851386103
19354,30713,40234,33235,0.958,146169160173385721
19354,30779,40157,33296,0.976,146437440849082427
19354,29234,40238,33308,0.98,146490217577083442
19354,29237,40289,33296,0.954,146437441125904949
19354,29322,40362,33303,0.959,146468227604574858
19354,29736,40007,33368,0.975,146754099883308072
19354,33031,38314,33408,0.974,146930018193277191
19354,29690,39967,33461,0.98,147163118124954618
19354,29696,40063,33444,0.979,147088351535592448
19354,29589,40085,33441,0.966,147075157442196373
19354,33739,38381,33485,0.954,147268667915142091
19354,33793,38390,33511,0.961,147383017143305217
19354,33647,38479,33489,0.983,147286260306707311
19354,29537,40000,33524,0.973,147440195124360033
19354,29586,40077,33524,0.976,147440195285840786
19354,33744,38424,33592,0.974,147739258982007760
19354,29660,40097,33562,0.966,147607321095205852
19354,33663,38445,33621,0.955,147866802374869887
19354,33001,38566,33644,0.929,147967957698380009
19354,31005,39814,33621,0.97,147866805245868317
19354,30983,39918,33654,0.978,148011940998838535
19354,32996,38642,33700,0.97,148214248462385380
19354,30948,39960,33690,0.974,148170270761318628
19354,28057,37708,33769,0.963,148517711712906649
19354,33033,38576,33752,0.962,148442946742550793
19354,32902,38614,33748,0.977,148425354636198022
19354,32963,38653,33790,0.976,148610072671453379
19354,34115,38028,33825,0.954,148764002988623171
19354,34071,38119,33814,0.972,148715624667841815
19354,34067,38092,33819,0.945,148737614843774227
19354,28085,37668,33878,0.957,148997098698730933
19354,32917,38659,33940,0.973,149269779660701845
19354,32485,39135,33944,0.962,149287372844990181
19354,32943,38635,34001,0.977,149538060447547567
19354,28143,37683,34062,0.988,149806339288231407
19354,28095,37878,34148,0.947,150184571697130943
19354,34272,37937,34125,0.98,150083416751113696
19354,34192,38056,34121,0.963,150065824814630288
19354,34234,37887,34212,0.969,150466046692722106
19354,28141,37917,34301,0.961,150857472895118829
19354,28215,38000,34278,0.981,150756317999427127
19354,34196,38011,34244,0.962,150606784441124244
19354,34269,38018,34284,0.919,150782706316248541
19354,28323,38068,34364,0.961,151134550141988515
19354,27252,37889,34405,0.953,151314869673552500
19354,27271,37920,34430,0.956,151424820901341831
19354,28324,37983,34400,0.947,151292879638130340
19354,28245,38096,34430,0.975,151424821270441557
19354,28140,37988,34462,0.955,151565558532304364
19354,28280,38072,34447,0.967,151499588010798712
19354,33025,38719,34546,0.968,151934995972260097
19354,34378,37528,34578,0.929,152075730962908746
19354,32988,38712,34569,0.936,152036151027335388
19354,28496,35694,34666,0.954,152462755209703248
19354,28350,35736,34634,0.956,152322017809428158
19354,28435,35725,34651,0.808,152396784577048339
19354,34465,37543,34656,0.944,152418778622232225
19354,27463,38311,34633,0.952,152317625163082567
19354,27517,38306,34642,0.962,152357207571196797
19354,30010,40136,34685,0.973,152546327408964922
19354,30093,40175,34666,0.945,152462764607042957
19354,28408,35762,34722,0.971,152709045956931320
19354,34476,37422,34709,0.973,152651874833565356
19354,34433,37447,34715,0.953,152678263165060737
19354,28451,35760,34764,0.977,152893763906203427
19354,29979,40182,34769,0.958,152915763412366619
19354,34538,37387,34821,0.975,153144455969408746
19354,34590,37458,34842,0.975,153236815095039774
19354,34670,37219,34975,0.944,153821754779797358
19354,34632,37252,34992,0.972,153896521639692104
19354,27723,37507,34957,0.944,153742590546570315
19354,27751,37529,34969,0.966,153795367150840935
19354,28191,38445,34959,0.95,153751388606721567
19354,34656,37166,35010,0.963,153975686296536928
19354,28938,38673,35066,0.968,154221980061561098
19354,28312,39078,35010,0.955,153975690306285208
19354,28397,39210,35056,0.97,154178000722620141
19354,28366,39320,35011,0.972,153980088860307150
19354,34652,37088,35109,0.957,154411092737558364
19354,28904,38745,35127,0.956,154490261049733352
19354,28382,39086,35114,0.966,154433087160217310
19354,34633,37067,35170,0.959,154679373530695497
19354,34625,37126,35153,0.965,154604606863738689
19354,28206,37324,35224,0.916,154916868581256750
19354,28947,38668,35263,0.959,155088395213762835
19354,28489,38722,35223,0.849,154912473466564425
19354,30174,39547,35201,0.967,154815718173472222
19354,28253,37347,35313,0.948,155308294768979549
19354,28400,38768,35311,0.967,155299501656010480
19354,28520,38832,35308,0.945,155286307650695016
19354,28776,38788,35300,0.919,155251123186331752
19354,30251,39498,35269,0.98,155114785233466923
19354,30266,39566,35323,0.986,155352279887672890
19354,28479,38618,35350,0.959,155471025155370815
19354,28635,38596,35340,0.962,155427044644122587
19354,28475,38741,35381,0.962,155607364855164731
19354,28375,38881,35366,0.953,155541394451099351
19354,30091,39385,35330,0.961,155383065833665931
19354,28684,38613,35420,0.975,155778888400662540
19354,30473,36834,35495,0.955,156108738158163721
19354,28526,38699,35490,0.952,156086751836794734
19354,28644,38739,35466,0.958,155981198804414436
19354,30078,39475,35486,0.962,156069161278141822
19354,30493,36794,35532,0.977,156271465795188509
19354,29415,37021,35573,0.967,156451786178196199
19354,29388,37114,35550,0.972,156350631303475916
19354,29992,39460,35564,0.945,156412208874550568
19354,30009,39521,35572,0.962,156447393374565689
19354,28829,39567,35540,0.957,156306655982678173
19354,30414,36778,35596,0.963,156552940738344654
19354,29343,37189,35646,0.922,156772843925828255
19354,34533,36888,35673,0.957,156891590550390501
19354,34613,36890,35709,0.981,157049920228984629
19354,29467,37002,35696,0.962,156992745859216155
19354,29400,37076,35656,0.972,156816824153961176
19354,30905,39183,35687,0.967,156953168014506169
19354,34574,36906,35719,0.968,157093900727650062
19354,29364,37155,35763,0.971,157287415296324276
19354,29435,37123,35729,0.928,157137881647837947
19354,28724,37892,35763,0.93,157287416841924660
19354,28738,37927,35764,0.818,157291814961836098
19354,28816,37920,35751,0.919,157234640342511760
19354,28673,37985,35748,0.97,157221446339293185
19354,30961,39209,35837,0.969,157612875045697777
19354,28768,37909,35887,0.94,157832774644953184
19354,31133,39139,35890,0.958,157845971363985821
19354,31076,39202,35887,0.972,157832777356573028
19354,30983,39085,35925,0.969,157999902878628103
19354,31096,39119,35951,0.931,158114252159220088
19354,30948,39267,35969,0.941,158193417306798308
19354,28603,37227,36082,0.964,158690392284360635
19354,28669,37267,36115,0.971,158835527903113213
19354,27773,38378,36147,0.947,158976267721403517
19354,28361,36503,36212,0.961,159262136812465865
19354,28590,38192,36194,0.95,159182975517355950
19354,28390,36242,36261,0.958,159477640544153318
19354,28443,36558,36225,0.947,159319311532453659
19354,28650,38307,36233,0.845,159354499572461546
19354,28635,38315,36275,0.861,159539217542705115
19354,29875,39332,36283,0.96,159574404047598771
19354,28443,36309,36301,0.974,159653562545106715
19354,28448,36408,36297,0.961,159635970566680352
19354,28543,38171,36344,0.971,159842682449981311
19354,28614,38285,36334,0.934,159798702223945670
19354,29844,39237,36306,0.942,159675558918124692
19354,29863,39342,36319,0.971,159732733742970023
19354,27435,39562,36311,0.971,159697549832252203
19354,28498,38036,36381,0.968,160005409887776594
19354,28349,36569,36431,0.973,160225309136809661
19354,28435,36552,36452,0.965,160317668077891347
19354,27929,38277,36436,0.96,160247302951300377
19354,27911,38459,36418,0.967,160168138495782151
19354,29967,39393,36441,0.963,160269295524279567
19354,27942,37963,36521,0.946,160621136246238502
19354,28262,36813,36559,0.956,160788259601935974
19354,28022,38385,36559,0.972,160788262898658678
19354,28001,38434,36595,0.96,160946592675818849
19354,28059,38036,36622,0.984,161065339096952219
19354,27943,38308,36636,0.963,161126912318532903
19354,28063,38336,36623,0.974,161069737772608927
19354,24246,38364,36968,0.956,162587063877656246
19354,26044,39152,36975,0.959,162617851855791548
19354,26079,39148,36980,0.917,162639842079958495
19354,26059,39130,36983,0.87,162653036181743051
19354,27407,39391,36945,0.946,162485910961679119
19354,27394,39417,36980,0.945,162639842644093698
19354,24266,38376,37039,0.849,162899325205110474
19354,27345,39424,37012,0.948,162780580147129041
19354,27430,39427,36994,0.951,162701415316220710
22007,27940,32011,27435,0.97,120660473164098852
22007,28056,32030,27449,0.96,120722045855100312
22007,28293,31219,27477,0.954,120845189456621189
22007,28059,31909,27460,0.952,120770424112967067
22007,28176,31204,27530,0.97,121078285890252304
22007,28213,31309,27562,0.967,121219023598808629
22007,28211,31577,27573,0.985,121267402672467507
22007,28156,31629,27555,0.965,121188237944319484
22007,28110,31642,27566,0.957,121236616483204558
22007,28206,31808,27558,0.948,121201432459243054
22007,27977,32275,27556,0.983,121192637345590601
22007,28051,31757,27604,0.97,121403742491798931
22007,28043,31797,27609,0.967,121425732808240523
22007,28036,31972,27608,0.959,121421335128731012
22007,28062,31699,27709,0.961,121865537253830046
22007,28069,31489,27730,0.978,121957895790161317
22007,27906,31436,27802,0.961,122274555027811586
22007,27949,31160,27879,0.962,122613204030352685
22007,28009,31623,27884,0.966,122635195233889641
22007,27948,31142,28024,0.974,123250920736714028
22007,27913,31178,28015,0.983,123211338393611529
22007,27578,32524,28054,0.947,123382865030310842
22007,27726,33776,28095,0.965,123563187562900558
22007,27530,32512,28104,0.969,123602767330700170
22007,28162,30785,28208,0.981,124060160546074114
22007,27797,33501,28223,0.957,124126136939605141
22007,27790,33555,28220,0.964,124112942913318030
22007,27697,33797,28189,0.959,123976603978984497
22007,28171,30891,28231,0.98,124161315838127627
22007,27821,33660,28227,0.961,124143729459096749
22007,27747,33850,28261,0.969,124293263438933091
22007,27853,33867,28272,0.976,124341641986206925
22007,28181,30831,28345,0.971,124662693014564373
22007,27794,33766,28296,0.97,124447194890661010
22007,27844,33758,28290,0.961,124420806594817220
22007,28289,30708,28447,0.979,125111293500747393
22007,28367,30624,28518,0.969,125423554626875087
22007,28270,30718,28524,0.948,125449943103073902
22007,28365,30527,28578,0.94,125687437214117581
22007,28272,30537,28556,0.978,125590680211844720
22007,28386,30721,28663,0.979,126061271574408930
22007,28574,30345,28748,0.953,126435104739323806
22007,28885,37935,28760,0.886,126487897214841045
22007,28322,35785,29195,0.955,128401042938293922
22007,28339,35993,29199,0.964,128418635560545971
22007,28413,36153,29198,0.949,128414237849579261
22007,28550,36374,29184,0.968,128352665661894534
22007,28570,36406,29187,0.916,128365859868536730
22007,28407,36039,29269,0.975,128726498912792311
22007,28444,36361,29261,0.973,128691315215986460
22007,27686,35489,29361,0.944,129131118038379558
22007,27721,35569,29343,0.937,129051953368951881
22007,27730,35586,29372,0.955,129179496753425490
22007,28448,36125,29368,0.95,129161905697746720
22007,28524,36263,29370,0.957,129170702080175980
22007,28567,36390,29343,0.975,129051955090714519
22007,29336,37415,29375,0.967,129192694728651416
22007,29420,37468,29417,0.962,129377412793266924
22007,29318,37508,29390,0.965,129258665621353094
22007,29248,37836,29418,0.954,129381811611529792
22007,29335,37847,29474,0.959,129628102239220375
22007,29269,37913,29481,0.966,129658888703210069
22007,27635,35547,29505,0.972,129764436857613299
22007,27388,35599,29528,0.947,129865592036420348
22007,27398,35648,29506,0.835,129768835115936518
22007,27483,35650,29511,0.951,129790825352686427
22007,28626,36961,30054,0.942,132178967357583314
22007,28647,36961,30071,0.963,132253734148272103
22007,30146,38664,30089,0.976,132332902556923330
22007,30143,38733,30093,0.977,132350494887671231
22007,30173,38644,30165,0.966,132667154049824221
22007,30299,38904,30196,0.951,132803494036928091
22007,30369,38815,30257,0.966,133071774687458977
22007,30249,38636,30303,0.972,133274084451579433
22007,30280,38838,30335,0.983,133414822363559496
22007,27804,35908,30649,0.964,134795802823388316
22007,27873,35944,30697,0.971,135006909131418849
22007,27870,36033,30704,0.98,135037695643643102
22007,27849,35875,30824,0.965,135565460893625545
22007,27896,36008,30858,0.967,135714994753924344
22007,27803,35856,30948,0.949,136110818621156507
22007,27882,35969,30962,0.978,136172391509290218
22007,27825,35873,31024,0.956,136445070191652017
22007,31254,38774,31073,0.973,136660580554537494
22007,31316,38868,31098,0.972,136770531914447444
22007,31283,38819,31129,0.961,136906871253531187
22007,27772,35990,31189,0.966,137170748111350908
22007,27677,38058,31785,0.957,139791988168879133
22007,27635,38109,31793,0.969,139827172647922675
22007,27620,38146,31802,0.969,139866755144117220
22007,27659,38078,31865,0.983,140143831931710475
22007,32589,39053,31817,0.957,139932727743905613
22007,27590,37958,31919,0.941,140381326191651782
22007,32560,38960,31890,0.942,140253784944181040
22007,32631,39097,31898,0.95,140288969603579767
22007,27645,36125,31967,0.962,140592428580105213
22007,32583,39120,31958,0.977,140552852442480455
22007,32708,39107,31940,0.959,140473687578017732
22007,32589,39009,32041,0.956,140917890070118221
22007,32748,39182,32050,0.927,140957472851525612
22007,27647,36068,32126,0.969,141291717855833087
22007,27667,36105,32070,0.968,141045427328805907
22007,32779,39165,32122,0.956,141274132164673547
22007,32862,39112,32124,0.979,141282928146546782
22007,32745,39168,32073,0.834,141058627891920873
22007,32762,39154,32154,0.959,141414869629960186
22007,32835,39106,32259,0.955,141876664412962883
22007,32984,39065,32534,0.968,143086127117533400
22007,33212,38883,32613,0.947,143433572410229180
22007,33133,39012,32656,0.973,143622688680739181
22007,33208,38996,32686,0.943,143754630042517944
22007,26785,37220,32866,0.965,144546274689968289
22007,26790,37281,32835,0.948,144409935376050342
22007,26797,37356,32857,0.962,144506692556581037
22007,26769,37329,32876,0.965,144590255383668881
22007,33256,38955,32865,0.969,144541880282022376
22007,26018,34876,33049,0.956,145351112285775266
22007,27354,37882,33084,0.966,145505050217704154
22007,27424,37880,33030,0.954,145267555701910304
22007,25909,34887,33102,0.971,145584208773932341
22007,25927,34975,33142,0.982,145760130818925895
22007,27311,37884,33215,0.976,146081194314853039
22007,27361,37982,33152,0.955,145804117590174433
22007,33620,38745,33309,0.949,146494612492550996
22007,33783,38564,33379,0.979,146802475368743927
22007,33497,38801,33442,0.971,147079552795968217
22007,33542,38810,33470,0.964,147202698117153542
22007,27712,35881,33556,0.974,147580923974544448
22007,27815,35907,33603,0.977,147787632215092391
22007,27784,36014,33633,0.965,147919573834820744
22007,26131,34305,33724,0.974,148319792483296787
22007,26139,34403,33725,0.973,148324190735328795
22007,26331,34684,33725,0.954,148324191324628699
22007,27852,35760,33719,0.974,148297805302099148
22007,27755,35865,33676,0.977,148108689522322539
22007,26213,34352,33781,0.957,148570481232995941
22007,26243,34526,33788,0.967,148601267923478147
22007,26400,34598,33729,0.951,148341783330318112
22007,26451,34584,33776,0.978,148548491486979923
22007,27813,35826,33759,0.953,148473727300955301
22007,27759,36046,33791,0.969,148614465250684015
22007,27811,36043,33752,0.972,148442941430459555
22007,27775,36169,33774,0.969,148539698717944959
22007,27811,36290,33732,0.948,148354981018234019
22007,27781,36317,33745,0.959,148412155679501445
22007,28012,37724,33733,0.975,148359382072061292
22007,27061,37860,33736,0.925,148372576496806325
22007,26288,34467,33817,0.941,148728811148568240
22007,26397,34556,33834,0.957,148803578125903645
22007,27221,37751,33854,0.952,148891545756527189
22007,27957,37759,33828,0.96,148777196564016437
22007,27974,37713,33838,0.954,148821176932658502
22007,27113,37871,33852,0.99,148882749915163113
22007,27098,37916,33849,0.984,148869555870001626
22007,26107,34417,33885,0.968,149027878206465531
22007,26094,34378,33898,0.936,149085052729320942
22007,26467,34759,33907,0.96,149124635946936163
22007,25918,34374,33959,0.971,149353333558109502
22007,25981,34395,33932,0.95,149234586346349949
22007,26000,34373,33952,0.958,149322547230434704
22007,26083,34381,33968,0.975,149392915991389667
22007,25929,34468,33963,0.975,149370925941286217
22007,26483,34815,33947,0.936,149300557924820851
22007,27153,35498,33977,0.931,149432500752509457
22007,27236,35534,33941,0.955,149274171153607268
22007,27245,35585,33926,0.936,149208200562895469
22007,27261,35617,33930,0.959,149225792816048765
22007,27326,35716,33939,0.942,149265375442266814
22007,27182,37791,33974,0.967,149419311421745710
22007,34144,38235,33968,0.96,149392924073821536
22007,26647,34809,34002,0.975,149542450470348823
22007,26640,34874,34010,0.972,149577634978752528
22007,26698,34852,34041,0.964,149713974374459466
22007,27119,35500,33995,0.977,149511665593903599
22007,27132,35500,34030,0.975,149665597221792252
22007,27758,35598,34037,0.953,149696383752891502
22007,27325,37588,34017,0.962,149608426996001469
22007,27299,37637,34020,0.971,149621621238295203
22007,27342,37780,34002,0.965,149542456700988110
22007,27744,37833,34011,0.958,149582039230737504
22007,26608,34710,34054,0.959,149771148681308144
22007,26736,34905,34054,0.93,149771149090252912
22007,26646,34947,34100,0.947,149973459317843990
22007,27759,35551,34097,0.951,149960266444991599
22007,27307,35600,34086,0.933,149911888036129451
22007,27331,37595,34095,0.909,149951474638547651
22007,27769,37826,34086,0.968,149911892704390265
22007,27312,35513,34139,0.964,150144984318765744
22007,27337,35693,34147,0.972,150180169068341961
22007,27294,37736,34144,0.957,150166979213290142
22007,26606,34953,34192,0.96,150378079609448430
22007,27330,35520,34239,0.951,150584788984556226
22007,26655,34885,34243,0.966,150602379838908447
22007,34316,37957,34302,0.939,150861871025522188
22007,28406,38185,34536,0.963,151891014387265270
22007,28465,38191,34574,0.973,152058140167270193
22007,28328,38341,34621,0.975,152264848667864744
22007,28392,38527,34618,0.975,152251654918401768
22007,28386,38253,34675,0.951,152502342994915042
22007,28344,38590,34630,0.927,152304431608655544
22007,34455,37662,34732,0.91,152753030406637207
22007,28315,38449,34750,0.973,152832196894289563
22007,28275,38481,34691,0.957,152572712217243251
22007,28356,38545,34745,0.952,152810206863060676
22007,28281,38696,34738,0.962,152779420854152825
22007,34451,37586,34805,0.825,153074087642564243
22007,34477,37642,34765,0.966,152898165899560621
22007,28301,38704,34800,0.958,153052099754618509
22007,34474,37425,34875,0.937,153381950560700074
22007,34433,37571,34816,0.952,153122466122729089
22007,34354,37647,34850,0.915,153271999863490098
22007,34518,37517,34974,0.968,153817357358237398
22007,34501,37590,34955,0.958,153733794627618501
22007,34532,37243,35029,0.939,154059249341728484
22007,34579,37328,35011,0.968,153980084682786579
22007,34531,37220,35146,0.94,154573820735293155
22007,34558,37229,35157,0.965,154622199265789694
22007,28599,38165,35612,0.935,156623312391270327
22007,28737,38196,35637,0.958,156733263619059777
22007,27574,37771,35688,0.901,156957563099835318
22007,28722,38077,35661,0.959,156838816485765170
22007,28586,38231,35683,0.954,156935573831970730
22007,28662,38225,35700,0.951,157010340610076662
22007,28775,38261,35723,0.985,157111495755329639
22007,28737,38366,35752,0.968,157239039324352577
22007,27468,36449,35826,0.972,157564490745932620
22007,27438,36406,35900,0.957,157889946097576750
22007,27482,36508,35850,0.963,157670043985931098
22007,27473,36506,35959,0.971,158149431051447121
22007,27668,38341,35915,0.962,157955920853232660
22007,27497,36280,36000,0.962,158329750484446057
22007,27439,36305,35975,0.947,158219799374097199
22007,27698,38303,36012,0.971,158382531285118002
22007,27385,36344,36069,0.942,158633215827929849
22007,28242,35926,36124,0.98,158875107509431890
22007,28216,35971,36152,0.967,158998252906114616
22007,28280,36011,36124,0.962,158875107687689848
22007,27406,36337,36134,0.958,158919088836471566
22007,28208,35921,36188,0.955,159156582475656752
22007,28121,35990,36169,0.942,159073019736649177
22007,27220,36052,36172,0.94,159086214006205012
22007,28317,36572,36222,0.953,159306117422280349
22007,28265,36638,36204,0.939,159226952723492457
22007,27223,35882,36262,0.949,159482037835688535
22007,27216,35989,36256,0.905,159455649781017168
