body,x,y,z,conf,syn_id
12152,19735,17317,25006,0.933,109977587373067543
12152,19702,17359,25017,0.774,110025965972770038
12152,19303,18265,24991,0.953,109911618663500647
12152,17916,18419,25013,0.935,110008376009704956
12152,18062,18405,25020,0.921,110039162305922702
12152,17661,15441,25040,0.963,110127117020185853
12152,17719,15488,25063,0.958,110228272188507447
12152,17713,15571,25065,0.963,110237068455593265
12152,17694,15612,25075,0.957,110281049006687518
12152,17721,15682,25034,0.966,110100729246532921
12152,19701,17278,25079,0.926,110298644686589173
12152,19787,17339,25068,0.969,110250266302893387
12152,19789,17431,25067,0.965,110245868449320269
12152,18045,18294,25062,0.954,110223880026605181
12152,19329,18311,25036,0.975,110109530852969345
12152,18049,18418,25040,0.938,110127123263407745
12152,17715,15701,25094,0.972,110364612077045043
12152,17774,15794,25133,0.963,110536136086013294
12152,17728,15744,25145,0.949,110588912539288896
12152,19753,17262,25088,0.972,110338227071634729
12152,19785,17321,25110,0.924,110434984218611017
12152,19705,17427,25103,0.958,110404198115331321
12152,19380,18188,25115,0.957,110456976269396916
12152,19345,18220,25133,0.919,110536141173705617
12152,19305,18329,25099,0.964,110386607820917609
12152,19309,18340,25124,0.875,110496559006763885
12152,17937,18423,25099,0.95,110386608018048529
12152,17934,18384,25119,0.96,110474568866481678
12152,17965,18405,25119,0.941,110474568910521901
12152,18081,18401,25103,0.802,110404200157955745
12152,18055,18398,25110,0.961,110434986477241991
12152,19353,17578,25193,0.952,110800022618000281
12152,19401,17664,25182,0.957,110751644286733257
12152,19430,17690,25215,0.963,110896779876125670
12152,19401,18203,25184,0.912,110760441510120393
12152,17970,18303,25214,0.934,110892383115167282
12152,18038,18292,25214,0.95,110892383092098678
12152,19517,15257,25271,0.958,111143065378376765
12152,17961,18245,25219,0.958,110914373226087977
12152,18010,18241,25245,0.961,111028722426988122
12152,18065,18293,25217,0.882,110905577233729169
12152,19379,18301,25236,0.956,110989140134218675
12152,19481,15156,25290,0.937,111226628050275353
12152,19451,15206,25290,0.949,111226628155132923
12152,19444,15187,25312,0.947,111323385138531316
12152,19573,15204,25323,0.965,111371763685805173
12152,18984,16282,25339,0.866,111442134690712104
12152,19367,17582,25296,0.954,111253021417032615
12152,18050,18273,25306,0.95,111297003331274370
12152,19399,15312,25394,0.971,111684025214585799
12152,18973,16295,25360,0.976,111534493694708253
12152,18985,16381,25390,0.918,111666435270396457
12152,18980,16390,25361,0.926,111538891940448804
12152,19357,15221,25461,0.913,111978694139988893
12152,19385,15336,25467,0.967,112005082660228025
12152,17980,16435,25429,0.764,111837959197574716
12152,17996,16441,25450,0.928,111930318186890828
12152,17963,16491,25411,0.919,111758794477815339
12152,17977,16537,25412,0.939,111763192620795449
12152,17969,16561,25422,0.92,111807173136238129
12152,18018,16575,25444,0.94,111903930188842594
12152,20232,17212,25458,0.857,111965504175886088
12152,20248,17236,25454,0.948,111947912040173336
12152,19382,15210,25473,0.955,112031470675053494
12152,19339,15254,25472,0.947,112027072720817035
12152,19371,15322,25512,0.968,112202994723867563
12152,18059,16455,25509,0.978,112189802960406155
12152,17995,16641,25488,0.972,112097444373743179
12152,19420,15302,25548,0.96,112361324356324316
12152,17990,16171,25591,0.947,112550442178725446
12152,18061,16138,25599,0.954,112585626481608333
12152,18042,16208,25546,0.951,112352530163320442
12152,20281,17311,25548,0.969,112361328569503545
12152,18197,15921,25659,0.904,112849508817192725
12152,18059,16096,25634,0.96,112739558021416587
12152,18080,16477,25609,0.943,112629607657653920
12152,18057,16453,25635,0.939,112743956816610953
12152,18076,16509,25663,0.952,112867102236362396
12152,20337,17292,25652,0.965,112818725366812529
12152,20007,18556,25654,0.983,112827524110634535
12152,18138,15941,25708,0.946,113065013138179802
12152,18202,16060,25718,0.956,113108993852851994
12152,20338,17240,25664,0.826,112871501815893874
12152,20346,17252,25687,0.969,112972656910815098
12152,20327,17350,25668,0.966,112889094232624999
12152,19920,18448,25668,0.929,112889096535297488
12152,19944,18462,25670,0.8,112897892657679848
12152,19894,18535,25699,0.968,113025436159593910
12152,20016,18668,25699,0.968,113025436438515248
12152,19962,18716,25688,0.963,112977058027556346
12152,19943,18691,25727,0.959,113148581789060583
12152,19356,18773,25717,0.955,113104601495915420
12152,18162,15921,25778,0.952,113372876352014066
12152,18115,15987,25754,0.963,113267323374159555
12152,18147,15937,25762,0.769,113302507641390819
12152,19943,18546,25734,0.952,113179367810551271
12152,19973,18587,25743,0.951,113218950315134469
12152,19993,18637,25767,0.941,113324503536258585
12152,19396,18717,25774,0.972,113355290029607876
12152,18209,15946,25812,0.967,113522409985820449
12152,19252,16262,25824,0.928,113575187206654772
12152,19272,18791,25806,0.939,113496027673152328
12152,19295,18810,25823,0.953,113570794503687007
12152,19391,18805,25801,0.966,113474037469957055
12152,19311,18829,25812,0.899,113522416031910767
12152,28420,22413,25841,0.784,113649966896934660
12152,19230,16349,25891,0.96,113869856505350942
12152,19237,16429,25860,0.958,113733517231278885
12152,19031,18054,25882,0.958,113830277662394967
12152,19261,16398,25947,0.966,114116147212733245
12152,19084,18050,25952,0.965,114138140909783692
12152,18959,18133,25971,0.955,114221703967558159
12152,19053,18135,25924,0.969,114014995785730669
12152,19111,18132,25957,0.968,114160131314305703
12152,18976,16216,25993,0.953,114318456970562080
12152,19289,16436,26039,0.967,114520767571446617
12152,18988,18174,26040,0.927,114525169262807596
12152,19310,16410,26085,0.957,114723077656431470
12152,19345,16428,26101,0.952,114793446438357905
12152,19060,18197,26077,0.953,114687897031953012
12152,19088,18178,26075,0.901,114679100899084944
12152,19097,18194,26095,0.775,114767061862861465
12152,19431,16157,26152,0.948,115017746242096103
12152,18970,16226,26135,0.959,114942979596110362
12152,19019,16237,26114,0.95,114850620642445899
12152,19024,16243,26140,0.803,114964969864317520
12152,19336,16240,26119,0.925,114872610881293192
12152,19354,16211,26137,0.973,114951775657675674
12152,19371,16198,26154,0.817,115026542421101483
12152,18311,16825,26168,0.94,115088116387170183
12152,19370,16214,26176,0.947,115123299477900202
12152,19407,16299,26178,0.945,115132095749180367
12152,18344,16789,26232,0.93,115369591288383400
12152,18993,16173,26242,0.953,115413570461649457
12152,18332,16945,26255,0.939,115470746685294492
12152,18603,17391,26283,0.96,115593892922935467
12152,18770,17709,26279,0.972,115576301403785554
12152,18757,17666,26287,0.963,115611485685696837
12152,19026,16083,26330,0.949,115800598365882962
12152,19008,16186,26331,0.966,115804996628400704
12152,18415,16759,26352,0.771,115897356806801391
12152,18382,16774,26318,0.908,115747823256881102
12152,18470,16831,26355,0.954,115910551097329702
12152,18430,16999,26332,0.959,115809396379895806
12152,18562,17474,26362,0.855,115941338771376258
12152,18589,17565,26328,0.966,115791805380839581
12152,18625,17590,26318,0.916,115747824968157377
12152,18628,17623,26316,0.921,115739028944341188
12152,18668,17721,26329,0.959,115796203754506476
12152,18741,17752,26333,0.955,115813796005562677
12152,19825,19165,26331,0.917,115805002875817329
12152,19844,19195,26329,0.96,115796206845709700
12152,19908,19212,26326,0.968,115783012741828036
12152,19449,16015,26403,0.964,116121655618587641
12152,18409,16768,26382,0.946,116029298221008873
12152,18386,16782,26391,0.943,116068880668968914
12152,18425,17058,26406,0.924,116134851945449465
12152,18579,17440,26370,0.957,115976523072161939
12152,20396,17438,26404,0.932,116126056649346988
12152,19957,19535,26380,0.964,116020507930807797
12152,19531,16030,26448,0.962,116319567743044683
12152,19017,16085,26443,0.846,116297577625832009
12152,19027,16084,26474,0.935,116433917065579091
12152,19126,16102,26467,0.809,116403130777750198
12152,19145,16106,26486,0.945,116486693669849801
12152,19492,16085,26480,0.955,116460305346743332
12152,19432,16128,26469,0.956,116411926925298664
12152,19392,16144,26482,0.958,116469101563497408
12152,19063,16223,26461,0.903,116376742752438903
12152,19396,16282,26494,0.964,116521878411037636
12152,18478,16814,26441,0.839,116288783061633070
12152,19952,19126,26493,0.956,116517486328827376
12152,19999,19179,26442,0.768,116293186067910175
12152,19901,19213,26473,0.946,116429525581057469
12152,19915,19560,26439,0.906,116279992727391691
12152,19272,16248,26551,0.911,116772566990867272
12152,19286,16285,26503,0.949,116561460835928918
12152,19986,19142,26500,0.919,116548272687959570
12152,19978,19219,26514,0.957,116609845500595722
12152,19988,19201,26532,0.914,116689010300046868
12152,19942,19444,26522,0.935,116645030344543718
12152,19910,19517,26499,0.973,116543875427880390
12152,19447,16179,26579,0.957,116895712148474871
12152,19529,16181,26618,0.942,117067235966602313
12152,19364,16241,26581,0.96,116904508371520420
12152,19491,16199,26616,0.952,117058439911328803
12152,19415,16298,26605,0.966,117010061607324631
12152,19448,16344,26589,0.957,116939692959615992
12152,19455,16345,26616,0.794,117058440217512959
12152,19476,16356,26620,0.921,117076032426626068
12152,18527,16967,26566,0.954,116838539196385375
12152,20057,19486,26618,0.959,117067242897690201
12152,19918,19579,26575,0.969,116878127092747726
12152,19926,19527,26578,0.959,116891321123229142
12152,20062,19598,26615,0.917,117054048993037918
12152,20033,19483,26632,0.818,117128815542554177
12152,20070,19554,26628,0.974,117111223505407590
12152,20054,19598,26635,0.922,117142009923259990
12152,20451,17435,26742,0.968,117612596363808739
12152,18753,16956,26758,0.971,117682964103448897
12152,18636,16991,26752,0.951,117656575897782476
12152,18659,17014,26797,0.967,117854488039016675
12152,18755,17015,26804,0.935,117885274366691651
12152,18690,17038,26799,0.924,117863284182370562
12152,20472,17376,26811,0.961,117916061449342968
12152,20457,17351,26813,0.913,117924857489936361
12152,20478,17412,26806,0.955,117894071292284926
12152,20450,17343,26838,0.939,118034808635936738
12152,20471,17378,26838,0.751,118034808709337079
12152,18963,16916,27187,0.948,119569725972826643
12152,18936,16859,27235,0.839,119780832085821944
12152,18982,16873,27259,0.96,119886385231448614
12152,18879,16931,27281,0.829,119983142376327615
12152,18885,16904,27280,0.959,119978744273193413
12152,18864,16952,27332,0.952,120207442792434096
12152,18972,16910,27403,0.928,120519704006642204
12152,18882,16976,27433,0.93,120651645540387266
12152,18938,17085,27423,0.929,120607665303865850
12152,18896,17058,27437,0.963,120669237898398160
12152,20452,17250,27410,0.946,120550491045253092
12152,18954,16967,27468,0.965,120805577149401610
12152,18969,16979,27487,0.811,120889140058278425
12152,18922,17046,27501,0.949,120950712849943018
12152,18927,17097,27491,0.951,120906732491786735
12152,18959,17099,27467,0.954,120801179379714575
12152,18998,19951,27668,0.811,121685192709524022
12152,18954,19978,27708,0.975,121861114626591242
12152,18980,19896,27726,0.965,121940279291824676
12152,20185,16415,27796,0.968,122248135247417049
12152,20173,16430,27815,0.844,122331698162585293
12152,20280,16443,27821,0.955,122358086468915000
12152,18930,19878,27809,0.971,122305317114497522
12152,20282,16417,27860,0.969,122529610228322106
12152,18981,19868,27869,0.937,122569199884192293
12152,18926,19937,27873,0.943,122586792214940142
12152,19043,20056,27850,0.961,122485637394745955
12152,20244,16452,27930,0.951,122837473557499668
12152,20290,16476,27915,0.969,122771502910164802
12152,18968,19916,27937,0.934,122868267147610648
12152,19065,19906,27960,0.92,122969422196394617
12152,19056,19919,27986,0.947,123083771432946288
12152,19001,20026,28018,0.961,123224509145696825
12152,18970,20104,28081,0.943,123501586239474202
12152,19040,20187,28050,0.947,123365246971693664
12152,19094,20186,28077,0.954,123483994225396374
12152,19125,20120,28156,0.956,123831439761361589
12152,19026,20196,28169,0.954,123888614525389394
12152,18964,20056,28310,0.776,124508738789853716
12152,18982,20150,28324,0.753,124570311638141478
12152,19005,20153,28338,0.96,124631884295588413
12152,19012,20105,28328,0.948,124587903729814084
12152,18949,20263,28330,0.925,124596700154186245
12152,18905,20289,28333,0.954,124609894348245465
12152,19010,20309,28334,0.959,124614292436699714
12152,18984,20358,28338,0.946,124631884725504552
12152,18926,20036,28370,0.96,124772621538576878
12152,19015,20072,28355,0.96,124706650916407879
12152,19026,20214,28374,0.936,124790214097914450
12152,19048,20347,28376,0.954,124799010469857896
12152,18941,20030,28421,0.938,124996921898060285
12152,18898,20311,28438,0.962,125071689278048722
12152,18953,20403,28426,0.957,125018912912853513
12152,19017,20401,28421,0.967,124996922676103753
12152,18970,20386,28514,0.971,125405940970179098
12152,19031,20426,28528,0.961,125467513705220695
12152,19046,20425,28565,0.94,125630241424034406
12152,19315,19925,28970,0.903,127411449212455795
12152,19318,19952,28972,0.929,127420245362101110
12152,19340,19909,28972,0.861,127420245271923596
12152,19365,19893,29092,0.936,127948010819701669
12152,19325,20040,29100,0.874,127983195500071805
12152,19335,21605,29107,0.943,128013985107692423
12152,19262,21673,29095,0.959,127961208692165438
12152,19351,21692,29095,0.923,127961208732011415
12152,19290,21717,29086,0.943,127921626365840218
12152,19408,21697,29095,0.942,127961208742497232
12152,19352,20816,29172,0.962,128299856476261272
12152,19322,21606,29141,0.934,128163518691167098
12152,19449,21743,29123,0.953,128084354141277177
12152,19343,21770,29153,0.942,128216295593233295
12152,19372,20702,29226,0.963,128537350748785580
12152,19284,20818,29195,0.904,128401011550210900
12152,19344,20853,29215,0.949,128488972553833360
12152,19448,21620,29232,0.931,128563740953037816
12152,19463,21592,29247,0.951,128629711591984135
12152,19429,21659,29190,0.962,128379023081360357
12152,19356,21787,29202,0.945,128431799907928988
12152,19422,21776,29195,0.956,128401013559282654
12152,19374,20740,29262,0.932,128695680502877102
12152,19350,20748,29284,0.956,128792437542898582
12152,19408,20796,29289,0.967,128814427876117456
12152,19322,20818,29307,0.937,128893592759454586
12152,19474,21591,29272,0.79,128739662752664594
12152,19486,21697,29301,0.963,128867206323784734
12152,19453,21761,29293,0.961,128832022085913597
12152,19220,24444,34791,0.965,153012487430621972
12152,19266,24402,34769,0.939,152915730319297346
12152,19347,24412,34793,0.956,153021283456535443
12152,19248,24501,34849,0.938,153267574247803696
12152,19232,24502,34871,0.82,153364331273145120
12152,19314,24487,34824,0.962,153157623055666034
12152,19375,24474,34868,0.971,153351137074891695
12152,19332,24506,34877,0.96,153390719560600452
12152,19320,24506,34930,0.962,153623816025688952
12152,28360,26690,34973,0.763,153812936605855432
12152,19241,24554,35011,0.949,153980057893751593
12152,17827,21236,35314,0.792,155312659028264355
12152,17911,25737,35575,0.921,156460558606943735
12152,17968,25716,35598,0.943,156561713632658992
12152,17894,25751,35591,0.955,156530927380481510
12152,17942,25630,35701,0.953,157014712242947606
12152,18053,25689,35670,0.966,156878372924835461
12152,17915,25735,35677,0.966,156909159346882043
12152,18017,25717,35836,0.933,157608448704398945
12152,17961,25770,35785,0.934,157384148443481641
12152,18080,25828,35788,0.958,157397342704649888
12152,18027,25736,35849,0.941,157665623348889195
12152,18037,25761,35852,0.9,157678817540851317
12152,18157,25762,35928,0.931,158013069077792493
12152,18097,25810,35963,0.964,158167000806344369
12152,18168,25720,35982,0.965,158250563501311736
12152,18151,25722,36003,0.932,158342922482239207
12152,18080,25773,36004,0.924,158347320635704992
12152,18181,25732,36003,0.781,158342922503210757
12152,18482,25553,36041,0.925,158510047895242802
12152,18482,25542,36071,0.952,158641989267507250
12152,18079,25768,36033,0.925,158474863974041247
12152,18142,25895,36032,0.979,158470466193868510
12152,18110,25839,36128,0.954,158892678541493950
12152,18151,25848,36105,0.962,158791523490612967
12152,16784,26302,36759,0.96,161667846860980624
12152,16739,26382,36759,0.976,161667847028752739
12152,16817,26304,36844,0.966,162041680818618801
12152,16818,26280,36894,0.949,162261583093842354
12152,16696,26316,36880,0.96,162200010518184248
12152,16703,26325,36922,0.966,162384728490524991
12152,16837,26275,36929,0.912,162415514711245253
12152,14206,24059,37383,0.814,164412223179995006
12152,14211,24050,37408,0.951,164522174323898243
12152,14143,24182,37428,0.956,164610135530944319
12152,14147,24006,37444,0.937,164680503906023235
12152,14095,24161,37451,0.953,164711290556659471
12152,14157,24045,37512,0.961,164979571150567245
12152,14177,24093,37507,0.946,164957581018675041
12152,14166,24103,37590,0.969,165322618900068182
12152,14096,24127,37691,0.945,165766821648021264
12152,13573,24277,37810,0.879,166290189497414917
12152,13578,24236,37824,0.886,166351762062587146
12152,13582,24210,37856,0.919,166492499496416526
12152,13569,24307,37930,0.978,166817955141661953
12152,13681,24291,37917,0.951,166760780503463281
12152,13624,24356,37939,0.893,166857537663022392
12152,13681,24322,37931,0.955,166822353219630449
12152,13681,24351,37939,0.876,166857537652536689
12152,13600,24254,37956,0.966,166932304239801632
12152,13643,24342,37953,0.942,166919110284817739
12152,16626,26413,37999,0.967,167121424767533298
12152,16582,26374,38078,0.971,167468870360121542
12152,16645,26495,38032,0.973,167266560474366213
12152,16572,26627,38042,0.97,167310541216301244
12152,16518,26631,38058,0.965,167380909968867462
12152,17245,26739,38071,0.945,167438084800004957
12152,17191,26764,38042,0.974,167310541503611687
12152,16660,26489,38081,0.952,167482064740827412
12152,16664,26457,38101,0.954,167570025603940632
12152,17483,27017,38091,0.77,167526046313235531
12152,17478,27053,38108,0.964,167600813179421766
12152,16445,26549,38201,0.963,168009830447988797
12152,17390,27110,38150,0.962,167785531252425710
12152,17387,27117,38178,0.952,167908676569416683
12152,17374,27099,38194,0.759,167979045275845598
12152,17488,27113,38201,0.971,168009831630783568
12152,16526,26613,38242,0.934,168190150489161870
12152,16551,26641,38231,0.937,168141772036260007
12152,16512,26648,38267,0.971,168300101725339776
12152,16438,26688,38232,0.95,168146170181337142
12152,16527,26742,38229,0.97,168132976155050127
12152,17449,27019,38263,0.964,168282510317339689
12152,17485,27011,38216,0.973,168075802114540621
12152,16495,26676,38296,0.956,168427645132882031
12152,15952,26003,38396,0.942,168867448372608592
12152,16028,26053,38371,0.968,168757497314688668
12152,16006,26057,38395,0.975,168863050439343750
12152,14430,24697,38449,0.916,169100542098815070
12152,14390,24740,38444,0.955,169078551956437046
12152,15818,25900,38450,0.952,169104942668201418
12152,15837,25924,38449,0.956,169100544672021981
12152,15991,25960,38400,0.765,168885040468475511
12152,15965,25965,38406,0.933,168911428758027869
12152,15889,26014,38434,0.953,169034574163099153
12152,14223,24708,38487,0.962,169267667889305487
12152,14438,24816,38493,0.977,169294056394864742
12152,14326,24845,38526,0.95,169439191990548470
12152,15851,25869,38510,0.948,169368825393855979
12152,15904,25936,38526,0.961,169439194278542880
12152,15981,25926,38490,0.967,169280864583171693
12152,15905,26011,38518,0.964,169404010063740449
12152,14179,24726,38533,0.949,169469978066564963
12152,14220,24736,38533,0.967,169469978087536524
12152,14293,24731,38556,0.966,169571133146806229
12152,15954,26001,38531,0.964,169461184647413330
12152,15975,26027,38531,0.948,169461184701939303
12152,14407,24654,38640,0.979,169940568892258375
12152,14398,24809,38652,0.914,169993345775450174
12152,14466,24828,38647,0.941,169971355582740610
12152,14440,24832,38596,0.966,169747055219062888
12152,14400,24832,38617,0.969,169839414195796032
12152,15455,25110,38633,0.934,169909783522983007
12152,14347,24671,38657,0.952,170015335718598667
12152,14361,24705,38709,0.966,170244034208479257
12152,15384,25141,38691,0.952,170164870285638680
12152,15377,25131,38717,0.96,170279219473955857
12152,15405,25158,38686,0.859,170142880088734765
12152,15228,25950,38714,0.965,170266027051989884
12152,15271,25978,38657,0.76,170015338459577255
12152,15261,25999,38671,0.969,170076911154772893
12152,15264,24811,38729,0.931,170331995361000352
12152,15219,24836,38778,0.972,170547499692473203
12152,15413,25107,38767,0.968,170499121749179445
12152,15194,26002,38768,0.957,170503521672641370
12152,15227,26121,38742,0.962,170389172712913787
12152,15340,26134,38725,0.821,170314405949488108
12152,15341,26145,38755,0.911,170446347367889901
12152,15263,24770,38801,0.975,170648654623816607
12152,15287,24781,38811,0.96,170692635111996343
12152,15246,25980,38795,0.933,170622268882303886
12152,15286,26102,38815,0.961,170710230068378550
12152,15202,24750,38855,0.911,170886149093473122
12152,15169,24725,38874,0.9,170969711924755265
12152,15150,24591,38975,0.961,171413914341358382
12152,15189,24679,38947,0.819,171290769223596885
12152,15184,24657,38962,0.97,171356739875126096
12152,15134,24808,38947,0.967,171290769494129438
12152,15216,24768,38928,0.978,171207206526532464
12152,15216,24791,38945,0.776,171281973365455728
12152,15205,24892,38925,0.963,171194012647045989
12152,15180,24857,38927,0.951,171202808666667852
12152,15661,27648,38972,0.941,171400726612819245
12152,15113,24621,39019,0.958,171607428450761481
12152,15166,24807,39011,0.968,171572244468742974
12152,15650,27552,38989,0.961,171475493202181410
12152,15640,27645,39021,0.956,171616230885571864
12152,15679,27762,38995,0.965,171501881921649983
12152,15712,27714,38978,0.912,171427115030297952
12152,15077,24780,39041,0.953,171704185807452901
12152,16136,28829,39167,0.958,172258348159221512
12152,16158,28822,39210,0.963,172447464144518942
12152,16169,28813,39233,0.831,172548619195399977
12152,16076,28927,39278,0.912,172746531527474892
12152,16150,28872,39245,0.973,172601395877265174
12152,16098,28942,39272,0.956,172720143279865570
12152,16100,28919,39306,0.908,172869676813008612
12152,17760,29042,48982,0.923,215425175112402272
12152,17815,29027,48993,0.945,215473553592567191
12152,17836,29006,49016,0.916,215574708618282412
12152,17738,29119,49036,0.959,215662669785482570
12152,17780,29128,49054,0.939,215741834641556852
12152,17800,29124,49072,0.967,215820999470368136
12152,17830,29014,49183,0.969,216309182402413990
12152,17711,29193,49174,0.96,216269600359204143
12152,16445,29851,49650,0.949,218363071878414397
12152,16547,29856,49650,0.949,218363071888900259
12152,16464,29815,49671,0.953,218455430779650128
12152,16541,29830,49697,0.968,218569780020396189
12152,16472,29771,49757,0.926,218833662687330392
12152,16573,29841,49762,0.873,218855653066686653
12152,16507,29781,49822,0.939,219119535731523707
12152,16529,29824,49896,0.92,219444991263522961
12152,17590,29166,50044,0.948,220095900767241398
12152,17651,29246,50042,0.963,220087104841991411
12152,17639,29291,50024,0.967,220007940099163367
12152,17528,29315,50078,0.849,220245434661094520
12152,17512,29218,50175,0.959,220672044969247848
12152,17579,29293,50131,0.86,220478531080045739
12152,17543,29331,50118,0.965,220421356555093127
12152,16536,29539,50221,0.901,220874355781943448
12152,16502,29652,50190,0.946,220738016577077366
12152,17831,26859,50530,0.774,222233346533508519
12152,17836,26884,50520,0.954,222189366120826284
12152,17022,29539,50834,0.972,223570358293250686
12152,17117,29410,50924,0.954,223966182208717533
12152,17041,29542,50890,0.981,223816648904163985
12152,17080,29412,50996,0.954,224282841561711288
12152,17163,29401,50973,0.957,224181686468887307
12152,17177,29394,51004,0.95,224318025896051481
12152,17198,29526,50987,0.961,224243259382186798
12152,17193,29394,51032,0.756,224441171198362409
12152,17095,29474,51021,0.815,224392792854512327
12152,17133,29475,51051,0.972,224524734251942637
12152,17174,29429,51072,0.935,224617093132206870
12152,17454,29441,51308,0.808,225655032133993518
12152,17458,29474,51313,0.951,225677022435755058
12152,17369,29431,51375,0.968,225949701229265881
12152,17355,29489,51456,0.958,226305943118300107
12152,17440,29529,51495,0.971,226477467016119328
12152,17478,29527,51470,0.894,226367515849147462
12152,17283,29418,51538,0.951,226666582783312771
12152,17222,29446,51555,0.917,226741349632721734
12152,17283,29516,51581,0.965,226855698988811139
12152,17214,29450,51646,0.971,227141571873620798
12152,17355,29473,51635,0.951,227093193410233291
12152,17425,29488,51595,0.951,226917271581246481
12152,17259,29481,51655,0.96,227181154357232491
12152,18462,28725,51740,0.914,227554986725230622
12152,18444,28748,51752,0.941,227607763331598348
12152,18267,28021,51871,0.919,228131129341790043
12152,18339,28172,52118,0.897,229217447146702755
12152,18115,30242,53712,0.959,236227937626506947
12152,18185,30297,53714,0.943,236236733834872585
12152,18133,30188,53797,0.969,236601771466704597
12152,18074,30209,53784,0.912,236544596906100378
12152,18186,30315,53774,0.981,236500616663287562
12152,17651,30258,54103,0.791,237947573845902579
12152,17638,30238,54116,0.934,238004748408603878
12152,18960,28881,54291,0.936,238774403702213136
12152,18917,28965,54331,0.881,238950325738818021
12152,18946,28979,54419,0.952,239337353861155330
12152,18802,32204,54554,0.932,239931096903469426
12152,18825,32299,54581,0.96,240049844358498697
12152,17367,28213,54643,0.938,240322514673222615
12152,17384,28315,54618,0.95,240212563724354536
12152,17342,28191,54691,0.952,240533620859618238
12152,17359,28401,54675,0.971,240463252555842511
12152,18818,32202,54708,0.963,240608396061985154
12152,18784,32303,54690,0.964,240529231436597600
12152,17364,28252,54773,0.96,240894260801455060
12152,17455,28236,54721,0.969,240665562349323311
12152,17358,28330,54782,0.958,240933843383632846
12152,17320,28371,54765,0.957,240859076678927272
12152,17464,30220,54768,0.85,240872274696094776
12152,17415,28335,54837,0.955,241175735952229383
12152,17461,30205,54794,0.974,240986623873926197
12152,17470,30169,54852,0.953,241241710496072766
12152,18397,28876,54983,0.92,241817851877410781
12152,17359,30005,55036,0.962,242050950710182863
12152,17420,28433,55080,0.968,242244461459948556
12152,17426,28485,55095,0.911,242310432266667026
12152,18359,28892,55089,0.891,242284044841142199
12152,18444,28914,55079,0.947,242240064422168588
12152,17392,30046,55069,0.896,242196086331032560
12152,17445,28286,55107,0.944,242363208407467045
12152,17354,28467,55140,0.917,242508344321917898
12152,17373,28487,55141,0.934,242512742410372061
12152,17326,29915,55116,0.93,242402794242327470
12152,17357,29907,55120,0.941,242420386411594701
12152,17260,29954,55144,0.884,242525939626427244
12152,17285,30021,55124,0.964,242437978836714373
12152,19319,32047,55143,0.935,242521545969257335
12152,19258,32131,55150,0.952,242552332470995770
12152,17476,28274,55230,0.966,242904168103167044
12152,17323,28486,55170,0.941,242640285757096875
12152,19000,31092,55230,0.962,242904174012942904
12152,19066,31192,55226,0.97,242886582036613754
12152,19148,31190,55205,0.752,242794223055686348
12152,19159,31215,55206,0.937,242798621154626263
12152,19243,32083,55194,0.941,242745846416821035
12152,19411,32076,55193,0.966,242741448355630035
12152,17451,28284,55233,0.853,242917362263671851
12152,17348,28375,55247,0.956,242978935105668036
12152,17369,28371,55268,0.906,243071294074012633
12152,17329,28467,55257,0.956,243022915763717041
12152,17300,28531,55241,0.965,242952547153757076
12152,17336,28493,55254,0.864,243009721678709688
12152,17447,28527,55250,0.967,242992129563968551
12152,19016,31115,55273,0.971,243093290061154888
12152,19148,31106,55269,0.948,243075697856236236
12152,19123,31250,55277,0.967,243110882530314931
12152,19332,32058,55312,0.942,243264815852702596
12152,19170,31302,55383,0.966,243577075569543906
12152,17240,29287,55503,0.931,244104836925113176
12152,17227,29327,55511,0.938,244140021381088075
12152,17269,29416,55517,0.94,244166409846801269
12152,17223,29369,55623,0.908,244632602678412103
12152,17271,29349,55660,0.946,244795330357379959
12152,17303,29318,55646,0.947,244733757641212823
12152,19689,31725,55723,0.918,245072412270415081
12152,19704,31770,55694,0.909,244944869015964920
12152,19753,31838,55699,0.936,244966859391126825
12152,19784,31811,55721,0.936,245063616357748040
12152,17524,30289,55770,0.938,245279117444924532
12152,19817,31875,55793,0.867,245380275840765289
12152,17602,30320,55827,0.946,245529806161069250
12152,17590,30357,55827,0.976,245529806238663862
12152,19638,31723,55852,0.968,245639760266153142
12152,19748,31767,55912,0.96,245903643149094180
12152,19783,31810,55895,0.966,245828876448582983
12152,17006,28095,56172,0.959,247047127541236334
12152,17068,28156,56154,0.939,246967962831962796
12152,17027,28042,56209,0.927,247209855150998147
12152,17082,28033,56303,0.954,247623271504167610
12152,17107,28057,56316,0.953,247680446159143635
12152,16962,28135,56319,0.938,247693640462254658
12152,17000,28050,56361,0.962,247878358237463144
12152,17056,28109,56423,0.968,248151037244883616
12152,16944,28205,56485,0.944,248423716329898544
12152,17001,28104,56517,0.937,248564453606441577
12152,16987,28130,56596,0.881,248911899335344731
12152,16920,28219,56623,0.965,249030646777791000
12152,16948,28164,56703,0.974,249382490383335988
12152,17029,28327,56643,0.981,249118607934505605
12152,16917,28277,56728,0.961,249492441783091733
12152,16975,28307,56719,0.944,249452859427406415
12152,19558,31114,57393,0.944,252417148662598758
13064,22842,20144,20112,0.814,88453553676376378
13064,22811,20088,20833,0.809,91624545093441819
13064,27544,18847,20908,0.934,91954395979213720
13064,27480,18899,20907,0.924,91949998041754456
13064,27476,18934,20941,0.951,92099531696532308
